---------------------------------------------------------------------------------------|
                           |     1           2           3           4           5     |
---------------------------------------------------------------------------------------|
aterradoras                |     0     |     1     |     0     |     0     |     0     |
aterrorizada               |     0     |     0     |     0     |     0     |     1     |
aterrorizados              |     0     |     0     |     0     |     0     |     1     |
atesora                    |     0     |     1     |     0     |     0     |     0     |
atestadas                  |     0     |     0     |     0     |     0     |     1     |
atisbo                     |     0     |     1     |     0     |     0     |     0     |
atmósfera                  |     1     |     1     |     0     |     2     |     0     |
atracción                  |     1     |     0     |     0     |     0     |     0     |
atractiva                  |     0     |     1     |     1     |     0     |     0     |
atractiva.lo               |     0     |     1     |     0     |     0     |     0     |
atractivo                  |     1     |     1     |     0     |     1     |     0     |
atractivos                 |     0     |     0     |     0     |     1     |     0     |
atrae                      |     0     |     0     |     0     |     0     |     1     |
atraen                     |     0     |     1     |     0     |     0     |     0     |
atrapado                   |     0     |     0     |     0     |     0     |     1     |
atrapados                  |     0     |     1     |     0     |     0     |     0     |
atrapan                    |     0     |     0     |     1     |     0     |     0     |
atraviesa                  |     0     |     0     |     0     |     1     |     0     |
através                    |     0     |     0     |     0     |     0     |     1     |
atraído                    |     0     |     1     |     0     |     0     |     0     |
atrevería                  |     0     |     0     |     0     |     2     |     2     |
atrevidos                  |     0     |     0     |     0     |     1     |     0     |
atrevimientos.pese         |     0     |     0     |     0     |     1     |     0     |
atrevo                     |     0     |     1     |     0     |     0     |     0     |
atrezzo                    |     0     |     0     |     0     |     0     |     1     |
atrincherado               |     0     |     0     |     0     |     0     |     1     |
atropellado                |     0     |     1     |     0     |     0     |     1     |
atroz                      |     0     |     0     |     0     |     1     |     0     |
atrás                      |     0     |     1     |     0     |     3     |     1     |
aturdidos                  |     0     |     0     |     1     |     0     |     0     |
audio                      |     0     |     0     |     0     |     1     |     0     |
audioslave.tal             |     0     |     0     |     0     |     1     |     0     |
audiovisual                |     1     |     0     |     0     |     0     |     0     |
augustos                   |     0     |     0     |     0     |     1     |     0     |
aun                        |     0     |     4     |     1     |     2     |     1     |
aunque                     |     1     |    12     |    16     |    22     |    13     |
ausencia                   |     0     |     0     |     0     |     0     |     1     |
austeridad                 |     0     |     0     |     0     |     0     |     1     |
autobuses                  |     0     |     0     |     0     |     1     |     0     |
autocomplacencia           |     0     |     0     |     0     |     1     |     0     |
automatizado.si            |     0     |     0     |     0     |     0     |     1     |
autor                      |     0     |     1     |     1     |     0     |     2     |
autoritario                |     0     |     0     |     1     |     0     |     0     |
auténtica                  |     0     |     0     |     1     |     1     |     4     |
auténticas                 |     0     |     0     |     0     |     0     |     1     |
auténtico                  |     1     |     0     |     0     |     0     |     3     |
auténticos                 |     0     |     0     |     0     |     0     |     1     |
avanza                     |     0     |     0     |     0     |     0     |     1     |
avanzaba                   |     0     |     0     |     0     |     1     |     0     |
avanzadas                  |     0     |     0     |     1     |     0     |     0     |
ave                        |     0     |     0     |     1     |     0     |     0     |
aventura                   |     0     |     0     |     2     |     0     |     0     |
aventuran                  |     0     |     1     |     0     |     0     |     0     |
aventuras                  |     2     |     4     |     3     |     1     |     0     |
avergonzarse               |     0     |     1     |     0     |     0     |     0     |
aviador                    |     0     |     0     |     0     |     0     |     1     |
aviadores                  |     0     |     0     |     0     |     0     |     1     |
aviones                    |     0     |     0     |     0     |     0     |     2     |
avisado                    |     1     |     0     |     0     |     0     |     0     |
avisan                     |     0     |     1     |     0     |     0     |     0     |
aviso                      |     0     |     0     |     0     |     0     |     1     |
avión                      |     0     |     3     |     0     |     0     |     5     |
avocado                    |     0     |     0     |     0     |     0     |     1     |
ay                         |     1     |     0     |     1     |     0     |     0     |
ayala                      |     0     |     1     |     0     |     0     |     0     |
ayuda                      |     0     |     0     |     1     |     2     |     9     |
ayudan                     |     0     |     0     |     0     |     1     |     0     |
ayudando                   |     0     |     0     |     0     |     1     |     0     |
azafata                    |     0     |     0     |     0     |     0     |     1     |
azar                       |     0     |     0     |     0     |     0     |     5     |
azul                       |     0     |     0     |     0     |     2     |     2     |
azules                     |     0     |     0     |     0     |     0     |     3     |
azuloscurocasinegro        |     0     |     0     |     0     |     0     |     1     |
añaden                     |     0     |     0     |     1     |     0     |     0     |
añadido                    |     0     |     0     |     0     |     0     |     1     |
añadir                     |     0     |     1     |     1     |     0     |     2     |
añadirlo.en                |     0     |     1     |     0     |     0     |     0     |
añadiré                    |     0     |     0     |     1     |     0     |     0     |
añado                      |     0     |     1     |     0     |     0     |     0     |
año                        |     0     |     3     |     2     |     2     |     5     |
años                       |     1     |     3     |    13     |     8     |    11     |
años-                      |     0     |     0     |     0     |     0     |     1     |
aún                        |     2     |     2     |     5     |     1     |     4     |
b                          |     1     |     0     |     0     |     0     |     0     |
b/n                        |     0     |     0     |     0     |     1     |     0     |
babe                       |     0     |     0     |     0     |     1     |     0     |
bache                      |     0     |     0     |     0     |     1     |     0     |
bailar                     |     0     |     0     |     0     |     1     |     0     |
bailaria                   |     0     |     0     |     0     |     0     |     1     |
bailarina                  |     0     |     0     |     0     |     0     |     1     |
bailarín.me                |     0     |     1     |     0     |     0     |     0     |
baile                      |     0     |     2     |     1     |     1     |     0     |
bailes                     |     0     |     0     |     0     |     1     |     0     |
bajan                      |     0     |     1     |     0     |     0     |     0     |
bajar                      |     0     |     1     |     0     |     0     |     0     |
bajo                       |     1     |     4     |     1     |     2     |     0     |
bajones                    |     0     |     0     |     1     |     0     |     0     |
bajísimo                   |     0     |     0     |     0     |     1     |     0     |
baka                       |     0     |     0     |     0     |     0     |     1     |
baker                      |     0     |     0     |     0     |     0     |     2     |
bala                       |     0     |     0     |     1     |     0     |     0     |
balaban                    |     0     |     0     |     0     |     1     |     0     |
balas.en                   |     0     |     0     |     0     |     1     |     0     |
balde                      |     0     |     0     |     1     |     0     |     0     |
baldwin                    |     0     |     0     |     2     |     1     |     1     |
balsa                      |     0     |     0     |     0     |     0     |     1     |
banco                      |     0     |     0     |     1     |     0     |     0     |
banda                      |     2     |     0     |     0     |     7     |     4     |
banderas                   |     3     |     0     |     0     |     0     |     0     |
bando                      |     0     |     0     |     0     |     1     |     0     |
banquete                   |     0     |     0     |     0     |     0     |     1     |
baquero                    |     0     |     0     |     0     |     0     |     1     |
bar                        |     1     |     0     |     0     |     0     |     1     |
baratos                    |     0     |     2     |     0     |     0     |     0     |
barcis                     |     0     |     0     |     0     |     0     |     5     |
barco                      |     0     |     1     |     0     |     0     |     0     |
bardem                     |     0     |     1     |     0     |     0     |     0     |
baron                      |     0     |     2     |     0     |     0     |     0     |
barranco                   |     1     |     0     |     0     |     0     |     0     |
barril                     |     1     |     0     |     0     |     0     |     0     |
barrio                     |     0     |     0     |     0     |     2     |     3     |
barrio.decir               |     1     |     0     |     0     |     0     |     0     |
barriobajero               |     0     |     1     |     0     |     0     |     0     |
barroco                    |     0     |     0     |     1     |     0     |     0     |
barry                      |     0     |     0     |     1     |     1     |     0     |
basa                       |     0     |     1     |     1     |     1     |     1     |
basada                     |     0     |     2     |     0     |     2     |     1     |
basadas                    |     0     |     0     |     0     |     0     |     1     |
basado                     |     0     |     1     |     0     |     0     |     1     |
basados                    |     0     |     0     |     0     |     0     |     2     |
base                       |     0     |     0     |     1     |     0     |     3     |
basinger                   |     0     |     1     |     0     |     0     |     0     |
basta                      |     0     |     0     |     1     |     1     |     1     |
bastante                   |     2     |    15     |     9     |     6     |     1     |
bastante.esta              |     0     |     0     |     1     |     0     |     0     |
bastión                    |     0     |     0     |     0     |     1     |     0     |
basura                     |     1     |     0     |     0     |     0     |     0     |
basándose                  |     0     |     0     |     0     |     0     |     1     |
batalla                    |     0     |     1     |     2     |     0     |     1     |
batallas                   |     0     |     0     |     1     |     0     |     0     |
batiburrillo               |     1     |     0     |     0     |     0     |     0     |
batidora                   |     1     |     0     |     0     |     0     |     0     |
bauer                      |     0     |     1     |     0     |     0     |     0     |
bea                        |     0     |     0     |     0     |     1     |     0     |
beautiful                  |     0     |     0     |     0     |     1     |     0     |
beba                       |     0     |     0     |     1     |     0     |     0     |
bebe                       |     0     |     0     |     1     |     0     |     0     |
beckinsale                 |     0     |     1     |     0     |     0     |     0     |
bell                       |     0     |     0     |     0     |     2     |     0     |
bella                      |     0     |     1     |     0     |     2     |     0     |
bellaco                    |     1     |     1     |     0     |     0     |     0     |
belleza                    |     0     |     0     |     1     |     2     |     2     |
bello                      |     0     |     2     |     0     |     0     |     0     |
bellísima                  |     0     |     0     |     0     |     1     |     1     |
ben                        |     0     |     0     |     0     |     0     |     1     |
bendita                    |     0     |     0     |     1     |     0     |     0     |
beneficia                  |     0     |     0     |     0     |     1     |     0     |
beneficio                  |     1     |     0     |     0     |     1     |     0     |
bergantín                  |     0     |     0     |     0     |     1     |     0     |
bergman                    |     0     |     0     |     0     |     0     |     2     |
besson                     |     0     |     3     |     2     |     2     |     0     |
bestia                     |     0     |     0     |     0     |     1     |     0     |
bettis                     |     0     |     0     |     0     |     1     |     0     |
betún.os                   |     0     |     0     |     0     |     0     |     1     |
biblioteca                 |     0     |     0     |     0     |     0     |     1     |
bichejos                   |     0     |     0     |     1     |     0     |     0     |
bicho                      |     0     |     0     |     0     |     1     |     0     |
bidimensional              |     0     |     0     |     0     |     1     |     0     |
bien                       |     4     |    24     |    16     |    17     |    16     |
bienvenidos                |     0     |     0     |     0     |     1     |     0     |
bilbo                      |     0     |     0     |     1     |     0     |     0     |
bill                       |     0     |     1     |     0     |     1     |     0     |
billete                    |     0     |     0     |     1     |     0     |     0     |
billy                      |     1     |     0     |     0     |     0     |     0     |
biografía                  |     0     |     0     |     0     |     0     |     2     |
biológicos                 |     0     |     0     |     0     |     0     |     1     |
biopic                     |     0     |     0     |     0     |     0     |     1     |
biopics                    |     0     |     0     |     0     |     0     |     1     |
birria                     |     0     |     1     |     0     |     0     |     0     |
bién                       |     0     |     1     |     0     |     0     |     0     |
black                      |     2     |     0     |     0     |     0     |     0     |
blair                      |     0     |     0     |     0     |     1     |     4     |
blanca                     |     0     |     2     |     1     |     0     |     0     |
blanco                     |     0     |     0     |     4     |     0     |     1     |
blando                     |     1     |     0     |     0     |     0     |     0     |
blockbuster                |     0     |     1     |     0     |     0     |     0     |
blockbusters               |     0     |     1     |     0     |     0     |     0     |
blood                      |     0     |     2     |     0     |     0     |     0     |
bloody                     |     0     |     0     |     0     |     0     |     1     |
bloom                      |     0     |     1     |     0     |     0     |     0     |
bloque                     |     0     |     0     |     0     |     0     |     1     |
blue                       |     2     |     0     |     0     |     0     |     0     |
bmw                        |     0     |     0     |     1     |     0     |     0     |
bob                        |     0     |     0     |     0     |     1     |     0     |
boba                       |     1     |     0     |     0     |     0     |     0     |
bobe                       |     0     |     0     |     0     |     0     |     5     |
boca                       |     0     |     0     |     0     |     0     |     2     |
boda                       |     1     |     0     |     0     |     0     |     0     |
bodrio                     |     2     |     1     |     0     |     0     |     0     |
bodrios                    |     1     |     1     |     0     |     1     |     0     |
bofetada                   |     0     |     0     |     0     |     0     |     1     |
bolas                      |     1     |     0     |     0     |     0     |     0     |
bolsillos                  |     1     |     0     |     1     |     0     |     0     |
bomba                      |     0     |     0     |     0     |     0     |     1     |
bombardeado                |     0     |     0     |     0     |     1     |     0     |
bombas                     |     0     |     0     |     0     |     0     |     1     |
bombón                     |     1     |     0     |     0     |     0     |     0     |
bond                       |     0     |     0     |     0     |    10     |     0     |
bonita                     |     0     |     0     |     1     |     2     |     1     |
bonito                     |     0     |     0     |     0     |     1     |     0     |
bonitos                    |     0     |     0     |     0     |     1     |     0     |
boom                       |     0     |     0     |     0     |     1     |     0     |
borat                      |     0     |     2     |     0     |     0     |     0     |
borda                      |     0     |     0     |     0     |     0     |     1     |
borrachos                  |     0     |     0     |     0     |     0     |     1     |
borrachín                  |     1     |     0     |     0     |     0     |     0     |
borroso                    |     0     |     0     |     0     |     1     |     0     |
bosch                      |     0     |     0     |     0     |     1     |     0     |
bosque                     |     0     |     0     |     0     |     0     |     2     |
bostezaban                 |     0     |     0     |     0     |     0     |     1     |
boston                     |     0     |     0     |     0     |     1     |     0     |
bostonianas                |     1     |     0     |     0     |     0     |     0     |
bote                       |     0     |     0     |     0     |     0     |     1     |
botella                    |     0     |     1     |     0     |     0     |     0     |
botijo                     |     0     |     0     |     0     |     1     |     0     |
botox                      |     0     |     0     |     1     |     0     |     0     |
botín                      |     0     |     0     |     1     |     0     |     0     |
bourne                     |     0     |     0     |     0     |     0     |     1     |
bowie                      |     0     |     0     |     2     |     0     |     0     |
bragas                     |     1     |     0     |     1     |     0     |     0     |
brand                      |     0     |     0     |     2     |     0     |     0     |
brandauer                  |     0     |     0     |     0     |     0     |     1     |
brando                     |     0     |     1     |     0     |     0     |     1     |
brandon                    |     0     |     1     |     0     |     0     |     0     |
bravo                      |     1     |     0     |     0     |     0     |     0     |
brendan                    |     0     |     0     |     0     |     0     |     1     |
brenneman                  |     0     |     0     |     0     |     0     |     1     |
breve                      |     1     |     0     |     0     |     2     |     0     |
brevemente                 |     0     |     0     |     0     |     1     |     0     |
breves                     |     0     |     1     |     0     |     0     |     0     |
bridget                    |     0     |     0     |     1     |     0     |     0     |
brillan                    |     0     |     0     |     0     |     0     |     1     |
brillante                  |     0     |     0     |     1     |     2     |     3     |
brillantemente             |     0     |     1     |     0     |     0     |     0     |
brillantes                 |     0     |     0     |     0     |     0     |     1     |
brillo                     |     0     |     1     |     0     |     0     |     0     |
brindaron                  |     0     |     1     |     0     |     0     |     0     |
briosos                    |     0     |     0     |     1     |     0     |     0     |
britney                    |     0     |     0     |     1     |     0     |     0     |
británica                  |     0     |     0     |     3     |     0     |     1     |
británico                  |     0     |     0     |     2     |     0     |     0     |
brizna                     |     0     |     0     |     0     |     1     |     0     |
broma                      |     0     |     1     |     0     |     0     |     0     |
bromas                     |     0     |     1     |     0     |     0     |     0     |
brook                      |     0     |     0     |     0     |     0     |     1     |
bros                       |     0     |     0     |     0     |     1     |     0     |
brosna                     |     0     |     0     |     0     |     1     |     0     |
brote                      |     1     |     0     |     0     |     0     |     0     |
bruckheimer                |     0     |     1     |     0     |     0     |     0     |
bruja                      |     0     |     0     |     0     |     1     |     0     |
brujas                     |     1     |     0     |     0     |     0     |     0     |
brujería                   |     1     |     0     |     0     |     0     |     0     |
brusca                     |     0     |     0     |     1     |     0     |     0     |
bruscas                    |     0     |     1     |     0     |     0     |     0     |
brutal                     |     0     |     1     |     0     |     1     |     2     |
brutalidad                 |     0     |     0     |     0     |     1     |     1     |
brutamente                 |     1     |     0     |     0     |     0     |     0     |
bryan                      |     0     |     1     |     0     |     0     |     0     |
bryce                      |     0     |     0     |     0     |     1     |     0     |
brühl                      |     0     |     0     |     0     |     2     |     0     |
bucear                     |     0     |     0     |     0     |     1     |     1     |
budapest                   |     0     |     0     |     0     |     0     |     2     |
buen                       |     0     |     3     |     2     |     4     |     0     |
buena                      |     3     |     6     |     5     |     4     |     3     |
buenas                     |     0     |     2     |     0     |     0     |     2     |
bueno                      |     2     |    12     |     4     |     4     |     1     |
buenos                     |     1     |     0     |     2     |     1     |     0     |
buenísimo                  |     0     |     0     |     1     |     0     |     0     |
buffy                      |     0     |     1     |     0     |     0     |     0     |
bugallo                    |     0     |     0     |     0     |     1     |     0     |
burradas                   |     0     |     0     |     0     |     0     |     1     |
burro                      |     1     |     0     |     0     |     0     |     0     |
busca                      |     0     |     1     |     1     |     3     |     2     |
buscado                    |     1     |     0     |     0     |     0     |     0     |
buscan                     |     0     |     0     |     0     |     0     |     1     |
buscando                   |     0     |     0     |     0     |     0     |     1     |
buscar                     |     1     |     0     |     0     |     0     |     2     |
buscara                    |     0     |     0     |     0     |     0     |     1     |
buscarse                   |     0     |     0     |     0     |     1     |     0     |
bush                       |     0     |     0     |     0     |     0     |     1     |
bush-después               |     0     |     0     |     1     |     0     |     0     |
busquemos                  |     0     |     0     |     0     |     0     |     1     |
butaca                     |     1     |     0     |     1     |     0     |     0     |
básicamente                |     1     |     0     |     0     |     1     |     0     |
básico                     |     0     |     0     |     0     |     1     |     0     |
béisbol                    |     0     |     1     |     0     |     0     |     0     |
bélicos                    |     0     |     1     |     0     |     0     |     0     |
bólido                     |     1     |     0     |     0     |     0     |     0     |
búsqueda                   |     0     |     0     |     1     |     1     |     0     |
cabalga                    |     0     |     0     |     1     |     0     |     0     |
caballeresca               |     0     |     0     |     1     |     0     |     0     |
caballo                    |     0     |     0     |     2     |     0     |     0     |
cabe                       |     0     |     3     |     1     |     0     |     1     |
cabellos                   |     0     |     0     |     0     |     1     |     0     |
caber                      |     0     |     0     |     0     |     0     |     1     |
cabeza                     |     1     |     0     |     0     |     4     |     1     |
cabina                     |     0     |     1     |     0     |     0     |     0     |
cable                      |     0     |     0     |     0     |     0     |     1     |
cabo                       |     0     |     0     |     1     |     3     |     4     |
cabroncete                 |     0     |     0     |     0     |     1     |     0     |
cacarea                    |     0     |     0     |     0     |     0     |     1     |
cachitas                   |     0     |     0     |     1     |     0     |     0     |
cachito                    |     0     |     0     |     0     |     1     |     0     |
cacho                      |     0     |     0     |     0     |     1     |     0     |
cachondeo.es               |     1     |     0     |     0     |     0     |     0     |
cada                       |     1     |     4     |     4     |    11     |    25     |
cadenas                    |     1     |     0     |     0     |     0     |     0     |
cae                        |     0     |     0     |     1     |     1     |     3     |
caer                       |     0     |     1     |     0     |     1     |     0     |
cafetería                  |     0     |     0     |     0     |     0     |     2     |
café                       |     0     |     0     |     0     |     0     |     1     |
cagarla.ambientada         |     0     |     0     |     0     |     1     |     0     |
cage                       |     0     |     2     |     1     |     0     |     0     |
caiga                      |     0     |     0     |     0     |     1     |     0     |
caine                      |     0     |     0     |     0     |     1     |     4     |
calado                     |     0     |     0     |     1     |     0     |     0     |
calculadamente             |     0     |     0     |     0     |     1     |     0     |
calculado                  |     0     |     0     |     0     |     0     |     1     |
caleidoscópica             |     0     |     0     |     0     |     0     |     1     |
calentamiento              |     0     |     0     |     0     |     0     |     4     |
calibre                    |     1     |     1     |     0     |     0     |     0     |
calidad                    |     0     |     5     |     2     |     1     |     4     |
calidez                    |     0     |     0     |     1     |     0     |     0     |
calificar                  |     0     |     0     |     1     |     1     |     0     |
calificarnos               |     0     |     0     |     0     |     1     |     0     |
calle                      |     0     |     0     |     1     |     4     |     0     |
callejón                   |     0     |     0     |     1     |     0     |     0     |
calles                     |     0     |     0     |     0     |     0     |     1     |
calvin                     |     1     |     0     |     0     |     0     |     0     |
calzador                   |     0     |     0     |     0     |     1     |     0     |
calé                       |     0     |     0     |     0     |     1     |     0     |
cambia                     |     0     |     1     |     0     |     1     |     2     |
cambiaba                   |     0     |     1     |     0     |     0     |     0     |
cambiado                   |     0     |     1     |     0     |     2     |     0     |
cambiando                  |     0     |     0     |     0     |     1     |     0     |
cambiar                    |     0     |     0     |     0     |     0     |     1     |
cambiarlo                  |     0     |     0     |     0     |     0     |     1     |
cambiará                   |     0     |     0     |     0     |     0     |     1     |
cambiaseis                 |     0     |     0     |     0     |     1     |     0     |
cambio                     |     1     |     0     |     4     |     2     |     1     |
cambios                    |     0     |     0     |     0     |     0     |     1     |
cambió                     |     0     |     0     |     0     |     0     |     1     |
cameo                      |     0     |     0     |     0     |     1     |     0     |
cameron                    |     1     |     0     |     0     |     0     |     0     |
camina                     |     0     |     0     |     0     |     0     |     1     |
caminar                    |     0     |     0     |     0     |     0     |     2     |
caminaremos                |     0     |     0     |     0     |     0     |     1     |
camino                     |     0     |     0     |     3     |     1     |     7     |
camión                     |     1     |     0     |     1     |     0     |     0     |
campanilla                 |     0     |     1     |     0     |     0     |     0     |
campeones                  |     1     |     0     |     0     |     0     |     0     |
campeón                    |     0     |     0     |     0     |     2     |     0     |
campo                      |     0     |     0     |     0     |     1     |     1     |
canadiense                 |     0     |     1     |     0     |     0     |     0     |
canal                      |     0     |     0     |     0     |     1     |     0     |
cancer                     |     0     |     0     |     0     |     1     |     0     |
cancioncitas               |     0     |     0     |     0     |     1     |     0     |
canciones                  |     0     |     1     |     1     |     0     |     1     |
canción                    |     0     |     0     |     1     |     2     |     0     |
candidato                  |     0     |     0     |     0     |     0     |     1     |
candidatura                |     0     |     1     |     0     |     0     |     0     |
candidismos                |     0     |     0     |     0     |     1     |     0     |
canos                      |     0     |     0     |     1     |     0     |     0     |
cansina                    |     1     |     0     |     0     |     0     |     0     |
cansino                    |     0     |     0     |     0     |     1     |     0     |
canta                      |     0     |     0     |     0     |     1     |     0     |
cantaba                    |     1     |     0     |     0     |     0     |     0     |
cantando                   |     0     |     0     |     0     |     1     |     0     |
cantante                   |     0     |     1     |     0     |     0     |     0     |
cantantes                  |     0     |     0     |     1     |     0     |     0     |
cantar                     |     0     |     0     |     0     |     2     |     0     |
cantidad                   |     0     |     3     |     0     |     1     |     0     |
cantidades                 |     0     |     0     |     1     |     0     |     0     |
canto                      |     0     |     0     |     0     |     3     |     0     |
cantos                     |     0     |     1     |     0     |     0     |     0     |
caos                       |     0     |     0     |     0     |     0     |     1     |
capaces                    |     0     |     1     |     0     |     1     |     0     |
capacidad                  |     0     |     0     |     1     |     1     |     1     |
capaz                      |     1     |     1     |     2     |     2     |     4     |
capital                    |     0     |     0     |     1     |     0     |     0     |
capitalista                |     0     |     0     |     0     |     0     |     1     |
capitán                    |     0     |     2     |     1     |     0     |     3     |
capote                     |     0     |     0     |     0     |     0     |     5     |
capote.un                  |     0     |     0     |     0     |     0     |     1     |
caprichos                  |     0     |     0     |     1     |     0     |     0     |
caprio                     |     0     |     0     |     2     |     0     |     0     |
captado                    |     0     |     0     |     0     |     1     |     0     |
captain                    |     0     |     0     |     1     |     0     |     0     |
captar                     |     0     |     0     |     0     |     0     |     1     |
capítulo                   |     0     |     1     |     0     |     0     |     5     |
capítulos                  |     0     |     0     |     0     |     0     |     2     |
cara                       |     0     |     2     |     0     |     3     |     1     |
caracterización            |     0     |     0     |     3     |     0     |     0     |
características            |     0     |     0     |     0     |     1     |     0     |
característico             |     0     |     0     |     1     |     0     |     0     |
carambola                  |     1     |     0     |     0     |     0     |     0     |
caras                      |     0     |     0     |     0     |     1     |     0     |
carcajadas                 |     0     |     0     |     3     |     0     |     0     |
carcelera                  |     0     |     0     |     0     |     0     |     1     |
carecen                    |     1     |     0     |     0     |     0     |     0     |
carecerían                 |     0     |     0     |     0     |     1     |     0     |
carente                    |     0     |     0     |     1     |     1     |     1     |
carga                      |     0     |     0     |     0     |     0     |     1     |
cargada                    |     0     |     2     |     0     |     0     |     2     |
cargado                    |     0     |     0     |     0     |     0     |     1     |
cargante                   |     1     |     0     |     0     |     0     |     0     |
cargo                      |     0     |     0     |     2     |     0     |     1     |
caribe                     |     0     |     1     |     0     |     0     |     0     |
caricia                    |     0     |     0     |     0     |     1     |     0     |
carisma                    |     0     |     0     |     1     |     0     |     0     |
carismático                |     0     |     0     |     1     |     0     |     0     |
cariño                     |     0     |     0     |     0     |     0     |     1     |
cariño-                    |     0     |     1     |     0     |     0     |     0     |
carlyle                    |     0     |     0     |     1     |     0     |     0     |
carmen                     |     0     |     0     |     0     |     0     |     1     |
carne                      |     1     |     0     |     0     |     1     |     0     |
carnes                     |     0     |     0     |     0     |     0     |     1     |
carpe                      |     0     |     0     |     0     |     0     |     1     |
carrera                    |     0     |     0     |     0     |     0     |     3     |
carrerilla                 |     0     |     0     |     0     |     1     |     0     |
carretera                  |     0     |     0     |     0     |     0     |     1     |
carrey                     |     0     |     0     |     7     |     0     |     0     |
carrillo                   |     0     |     0     |     0     |     0     |     1     |
carro                      |     1     |     0     |     0     |     0     |     0     |
carroll                    |     0     |     0     |     2     |     0     |     0     |
cars                       |     0     |     0     |     0     |     1     |     0     |
cartas.así                 |     0     |     0     |     0     |     0     |     1     |
cartel                     |     0     |     0     |     1     |     1     |     1     |
cartelera                  |     0     |     0     |     1     |     0     |     1     |
cartelera.el               |     0     |     1     |     0     |     0     |     0     |
carteleras                 |     0     |     1     |     1     |     0     |     0     |
carteles                   |     0     |     1     |     0     |     1     |     0     |
cary                       |     1     |     0     |     0     |     0     |     0     |
carácter                   |     0     |     0     |     0     |     1     |     0     |
casa                       |     0     |     1     |     4     |     3     |     1     |
casa.así                   |     0     |     0     |     1     |     0     |     0     |
casablanca                 |     0     |     0     |     0     |     0     |     2     |
casamajor                  |     0     |     0     |     0     |     0     |     1     |
caseras                    |     0     |     2     |     0     |     0     |     0     |
casero                     |     0     |     0     |     0     |     0     |     1     |
casi                       |     1     |     4     |     4     |     4     |     3     |
casita                     |     0     |     1     |     0     |     0     |     0     |
caso                       |     0     |    11     |     4     |     5     |     8     |
casos                      |     0     |     1     |     2     |     1     |     1     |
caspa                      |     0     |     0     |     0     |     0     |     1     |
casquería                  |     0     |     1     |     0     |     0     |     0     |
castigar                   |     0     |     0     |     0     |     1     |     0     |
castigo                    |     0     |     0     |     0     |     1     |     3     |
castillo                   |     0     |     0     |     1     |     0     |     0     |
casting                    |     0     |     0     |     0     |     0     |     2     |
casualidad                 |     0     |     0     |     1     |     0     |     0     |
catedral                   |     1     |     0     |     0     |     0     |     0     |
categoría                  |     0     |     1     |     0     |     1     |     0     |
catálogo                   |     0     |     1     |     0     |     0     |     0     |
causa                      |     0     |     0     |     1     |     1     |     0     |
causan                     |     1     |     0     |     0     |     0     |     1     |
cautiva                    |     0     |     0     |     0     |     0     |     1     |
caviezel                   |     0     |     1     |     2     |     0     |     0     |
cayendo                    |     1     |     0     |     0     |     0     |     0     |
cayese                     |     1     |     0     |     0     |     0     |     0     |
cazadores                  |     1     |     0     |     0     |     0     |     0     |
cazavampiros               |     0     |     1     |     0     |     0     |     0     |
cazurra                    |     1     |     0     |     0     |     0     |     0     |
caída                      |     0     |     0     |     0     |     1     |     0     |
caído                      |     1     |     1     |     0     |     0     |     1     |
caín                       |     0     |     0     |     0     |     1     |     1     |
cañí                       |     0     |     0     |     0     |     1     |     0     |
caótica                    |     0     |     0     |     1     |     0     |     0     |
cela                       |     0     |     0     |     0     |     0     |     1     |
celestial                  |     0     |     0     |     1     |     0     |     0     |
celso                      |     0     |     0     |     0     |     1     |     0     |
cenar-                     |     0     |     0     |     0     |     1     |     0     |
centenar                   |     0     |     1     |     0     |     0     |     0     |
center                     |     0     |     3     |     0     |     0     |     3     |
centra                     |     0     |     1     |     0     |     0     |     0     |
central                    |     0     |     1     |     0     |     1     |     1     |
centrarse                  |     0     |     1     |     0     |     0     |     0     |
centro                     |     0     |     0     |     2     |     1     |     1     |
centros                    |     0     |     0     |     0     |     0     |     1     |
centrándonos               |     0     |     0     |     0     |     1     |     0     |
centrándose                |     0     |     0     |     0     |     0     |     1     |
cepillarse                 |     0     |     0     |     0     |     0     |     1     |
cera                       |     0     |     1     |     0     |     0     |     0     |
cerca                      |     0     |     0     |     1     |     2     |     1     |
cercana                    |     0     |     0     |     1     |     0     |     0     |
cercano                    |     0     |     0     |     0     |     1     |     0     |
cercanos                   |     0     |     0     |     0     |     0     |     1     |
cercanías                  |     0     |     0     |     0     |     1     |     0     |
cerdito                    |     0     |     0     |     0     |     1     |     0     |
cerditos                   |     0     |     0     |     0     |     1     |     0     |
cerrado                    |     0     |     0     |     0     |     1     |     0     |
cerrar                     |     0     |     0     |     0     |     0     |     1     |
cerrarlas                  |     0     |     0     |     1     |     0     |     0     |
certamen                   |     0     |     0     |     2     |     0     |     0     |
chacha                     |     0     |     0     |     0     |     1     |     0     |
